,id,lot_frontage,lot_area,overall_qual,mas_vnr_area,bsmt_qual,total_bsmt_sf,gr_liv_area,totrms_abvgrd,garage_cars,garage_qual,garage_cond,saleprice,total_baths,has_bsmt,has_fireplace,has_porch,has_2nd_flr,nabe_Blmngtn,nabe_Blueste,nabe_BrDale,nabe_BrkSide,nabe_ClearCr,nabe_CollgCr,nabe_Crawfor,nabe_Edwards,nabe_Gilbert,nabe_Greens,nabe_IDOTRR,nabe_MeadowV,nabe_Mitchel,nabe_NAmes,nabe_NPkVill,nabe_NWAmes,nabe_NoRidge,nabe_NridgHt,nabe_OldTown,nabe_SWISU,nabe_Sawyer,nabe_SawyerW,nabe_Somerst,nabe_StoneBr,nabe_Timber,nabe_Veenker,house_type_1Fam,house_type_2_fam,house_type_Twnhs,fnd_BrkTil,fnd_CBlock,fnd_PConc,house_age,remod_age,new_house,new_remod
1708,2802,70.0,9100,7,0.0,4,1860.0,1836,8,2.0,3,3,216837,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1
1709,1224,80.0,9600,5,203.0,3,1296.0,1496,6,2.0,3,3,141500,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,48,48,0,0
1710,1382,57.0,9764,5,0.0,3,894.0,894,5,2.0,3,3,130000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41,5,0,1
1711,853,60.0,8430,5,136.0,4,1040.0,1040,5,0.0,0,0,124000,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,31,0,0
1712,2237,50.0,9060,5,0.0,4,859.0,1828,6,1.7765853658536586,0,0,150909,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,84,8,0,1
1713,2585,66.0,12778,5,0.0,3,1008.0,1008,4,1.0,3,3,139500,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,54,3,0,1
1714,2193,60.0,8172,4,0.0,3,864.0,864,5,2.0,3,3,79275,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52,52,0,0
1715,2262,64.0,9037,8,32.0,4,1476.0,1484,6,2.0,3,3,265900,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
1716,1528,52.0,6292,6,0.0,4,768.0,790,4,1.0,2,3,91000,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,78,58,0,0
1717,370,85.0,11900,5,157.0,4,1122.0,1934,6,2.0,3,3,185000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,32,32,0,0
1718,2629,70.0,7945,5,0.0,3,1150.0,1150,6,1.0,3,3,141000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,47,0,0
1719,1703,134.0,16659,8,0.0,4,1582.0,2152,7,2.0,3,3,260116,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,1,1
1720,793,50.0,9340,4,0.0,3,672.0,672,4,1.0,3,3,113000,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68,59,0,0
1721,1429,69.05520046484602,11454,8,302.0,4,1401.0,1511,6,3.0,3,3,225000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13,13,0,0
1722,648,80.0,8480,5,0.0,3,793.0,793,4,1.0,3,3,113000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64,59,0,0
1723,279,65.0,6305,6,0.0,3,1008.0,1096,5,1.0,3,3,125200,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,35,0,0
1724,1705,82.0,9709,8,120.0,5,918.0,2100,8,3.0,3,3,319500,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1725,1257,60.0,10930,5,0.0,3,913.0,1558,6,1.0,3,3,140000,2.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,63,58,0,0
1726,2894,69.05520046484602,50102,6,0.0,4,1632.0,1650,6,2.0,3,3,250764,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,48,48,0,0
1727,1062,74.0,8899,8,108.0,4,948.0,2088,10,3.0,3,3,250000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1728,1729,65.0,10237,6,0.0,4,768.0,1536,6,2.0,3,3,176000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1
1729,1925,80.0,9736,6,289.0,3,1331.0,1721,8,2.0,3,3,174850,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50,38,0,0
1730,415,24.0,2364,6,0.0,4,804.0,1548,7,2.0,3,3,147000,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,31,0,0
1731,78,55.0,7892,6,0.0,4,918.0,918,5,1.0,3,3,99500,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,31,31,0,0
1732,428,95.0,12350,9,0.0,5,1365.0,2690,8,3.0,3,3,398800,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1733,1756,62.0,7917,6,0.0,4,953.0,1647,7,2.0,3,3,175000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,1,1
1734,1280,60.0,7200,5,0.0,3,825.0,825,4,1.0,3,3,109500,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,54,54,0,0
1735,1928,69.05520046484602,12155,6,0.0,4,1657.0,1657,7,2.0,3,3,163500,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,37,0,0
1736,2671,69.05520046484602,7446,4,0.0,3,788.0,788,4,0.0,0,0,100000,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,65,56,0,0
1737,2501,105.0,11025,8,692.0,5,1334.0,2826,9,3.0,3,3,334000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,13,0,0
1738,225,65.0,7832,5,0.0,3,864.0,864,4,1.0,3,3,137250,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,42,42,0,0
1739,2317,134.0,19378,7,456.0,4,1392.0,2462,9,2.0,3,3,320000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1740,160,69.05520046484602,9830,5,0.0,3,1063.0,1287,7,2.0,3,3,162000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,51,4,0,1
1741,100,69.05520046484602,4403,7,432.0,5,1470.0,1478,7,2.0,3,3,222000,3.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
1742,482,69.05520046484602,8174,7,0.0,4,698.0,1342,7,2.0,3,3,178000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,1,1
1743,177,60.0,7200,5,294.0,3,788.0,804,4,1.0,3,3,119000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,70,18,0,0
1744,1971,69.0,7590,5,288.0,3,864.0,1812,8,1.0,3,3,169500,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45,45,0,0
1745,484,69.05520046484602,8795,7,0.0,4,952.0,2256,8,2.0,3,3,236000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,9,1,1
1746,1561,44.0,3843,8,186.0,5,1596.0,1648,5,2.0,3,3,294464,3.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
1747,992,85.0,11075,6,0.0,2,952.0,2112,9,2.0,3,3,206900,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,39,0,0
1748,73,76.0,10142,7,0.0,4,956.0,2084,8,2.0,3,3,233000,3.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,6,1,1
1749,2646,56.0,7741,6,0.0,3,1032.0,1032,5,1.0,3,3,108000,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,82,56,0,0
1750,994,65.0,8139,6,119.0,4,680.0,1470,7,2.0,3,3,165000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,12,0,0
1751,2138,45.0,8982,5,0.0,4,1040.0,1040,5,2.0,3,3,134900,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,30,0,0
1752,2013,51.0,6120,5,0.0,3,884.0,884,5,1.0,3,3,113000,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,57,0,0
1753,2126,70.0,16561,5,0.0,4,1097.0,1097,6,1.0,3,3,147900,2.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,11,0,0
1754,898,56.0,4060,5,0.0,2,864.0,864,4,0.0,0,0,99900,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,87,59,0,0
1755,1048,24.0,2308,6,0.0,4,855.0,1456,7,2.0,3,3,143000,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,33,33,0,0
1756,2676,52.0,6240,6,0.0,3,816.0,1176,6,2.0,3,3,114500,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,72,56,0,0
1757,2498,69.05520046484602,8789,5,0.0,3,912.0,941,6,1.0,3,3,129200,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,39,39,0,0
1758,1560,64.0,5587,8,186.0,5,1600.0,1652,5,2.0,3,3,392500,3.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1759,296,66.0,9042,7,0.0,3,1152.0,2340,9,1.0,3,3,266500,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69,4,0,1
1760,354,57.0,8923,7,0.0,4,384.0,1382,7,2.0,3,3,177500,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,11,0,0
1761,970,75.0,12518,5,182.0,3,1008.0,1008,6,1.0,3,3,139500,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41,41,0,0
1762,884,85.0,11069,6,0.0,4,608.0,1396,6,2.0,3,3,170000,2.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1
1763,1894,80.0,8800,6,306.0,3,845.0,2154,8,2.0,3,3,224500,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43,10,0,1
1764,450,96.0,13262,8,186.0,4,1082.0,2400,10,3.0,3,3,290000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1,1
1765,2031,69.05520046484602,7758,7,600.0,3,1040.0,1818,7,1.0,3,3,169500,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,76,57,0,0
1766,949,43.0,12118,7,108.0,5,1710.0,1710,7,2.0,3,3,240000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,1,1
1767,1907,80.0,9600,5,176.0,3,1078.0,1150,6,1.0,3,3,144000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52,52,0,0
1768,1906,100.0,9500,6,272.0,3,816.0,1977,9,2.0,3,3,165000,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43,29,0,0
1769,549,50.0,7175,6,0.0,4,1332.0,1332,5,2.0,3,3,145000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19,18,0,0
1770,243,69.05520046484602,11200,5,0.0,3,1250.0,1298,5,2.0,3,2,114000,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,46,0,0
1771,1697,110.0,14226,8,375.0,4,1935.0,1973,9,3.0,3,3,395000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1772,2365,24.0,2760,6,514.0,3,525.0,1092,6,2.0,3,3,105500,1.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,33,33,0,0
1773,310,85.0,11050,8,0.0,4,1049.0,1916,8,3.0,3,3,254900,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,11,0,0
1774,1961,60.0,7200,5,0.0,3,864.0,1238,6,1.0,3,3,102000,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,57,0,0
1775,849,79.0,12420,7,0.0,4,944.0,1840,6,2.0,3,3,230000,3.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,1
1776,2018,51.0,6120,5,0.0,3,939.0,1513,8,1.0,2,2,137500,1.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,87,3,0,1
1777,1328,55.0,7111,5,0.0,3,1008.0,1143,5,1.0,3,3,138000,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,25,0,0
1778,801,66.0,19255,6,100.0,4,520.0,1338,5,2.0,3,3,156500,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,26,26,0,0
1779,400,70.0,8120,4,0.0,3,864.0,864,5,2.0,3,3,124500,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,39,0,0
1780,1650,92.0,11952,7,0.0,4,808.0,1969,8,2.0,3,3,190000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,30,0,0
1781,1084,43.0,3182,7,16.0,4,1266.0,1266,6,2.0,3,3,159895,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1782,1522,51.0,9842,5,0.0,3,612.0,2601,8,2.0,3,3,189000,3.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,87,10,0,1
1783,2496,69.05520046484602,8020,5,0.0,3,912.0,912,6,0.0,0,0,124000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,42,42,0,0
1784,220,69.05520046484602,11341,5,180.0,4,1392.0,1392,5,2.0,3,3,121500,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,53,14,0,0
1785,1254,76.0,12436,5,0.0,3,1824.0,1824,9,2.0,3,3,146000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,51,51,0,0
1786,1443,75.0,12192,7,0.0,4,928.0,1823,6,2.0,3,3,235000,3.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,1,1
1787,2885,44.0,3842,8,186.0,5,1594.0,1646,5,2.0,3,3,300000,3.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1
1788,2920,21.0,1936,4,0.0,3,546.0,1092,5,0.0,0,0,90500,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36,36,0,0
1789,1197,74.0,13101,5,108.0,3,1728.0,1728,10,2.0,3,3,142600,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43,43,0,0
1790,848,67.0,9808,7,110.0,4,1573.0,1573,6,2.0,3,3,227000,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,7,1,1
1791,926,69.05520046484602,8145,7,0.0,3,920.0,2480,13,2.0,3,3,205000,2.5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,69,59,0,0
1792,2158,73.0,17227,8,158.0,4,1341.0,1341,5,2.0,3,3,246900,2.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,1,1
1793,1555,60.0,5280,4,0.0,1,173.0,1361,6,1.0,2,3,89000,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,113,58,0,0
1794,278,89.0,11792,4,0.0,3,744.0,1120,5,2.0,3,2,64000,1.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62,60,0,0
1795,2522,40.0,3876,8,0.0,4,1226.0,1226,4,2.0,3,3,170000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28,28,0,0
1796,434,107.0,13891,9,424.0,5,1734.0,2822,12,3.0,3,3,100000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1797,2683,50.0,6000,6,0.0,3,1103.0,1103,5,2.0,3,3,110500,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,81,26,0,0
1798,2173,80.0,8240,6,198.0,3,1179.0,1179,5,2.0,3,3,110000,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,47,0,0
1799,894,50.0,9405,5,0.0,3,698.0,698,4,0.0,0,0,118000,1.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62,1,0,1
1800,1066,85.0,10625,7,292.0,4,998.0,2046,8,3.0,3,3,284000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,1,1
1801,1261,70.0,9247,6,318.0,3,858.0,1716,8,2.0,3,3,171000,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,46,0,0
1802,537,96.0,10628,7,0.0,4,835.0,1812,8,2.0,3,3,193000,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,5,1,1
1803,2301,69.05520046484602,11000,5,0.0,4,1090.0,1178,6,2.0,3,3,135000,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,4,0,1
1804,2854,54.0,9399,7,0.0,3,818.0,1636,7,1.0,2,3,167000,1.5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,87,56,0,0
1805,2649,60.0,7200,4,0.0,3,576.0,864,5,1.0,3,3,105000,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,56,56,0,0
1806,2776,78.0,10264,7,183.0,4,1588.0,1588,6,2.0,3,3,214000,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,7,1,1
1807,2403,69.05520046484602,13215,8,112.0,4,1420.0,1914,9,3.0,3,3,279000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1
1808,2355,81.0,10530,6,248.0,3,675.0,1875,8,2.0,3,3,184500,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,6,0,1
1809,1983,50.0,6000,3,0.0,3,649.0,1183,6,1.0,3,3,120000,1.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,59,5,0,1
1810,547,70.0,7703,6,0.0,4,816.0,1730,6,2.0,3,3,171500,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,17,0,0
1811,1842,35.0,4251,7,0.0,4,625.0,1250,5,2.0,3,3,164700,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1
1812,2748,88.0,12128,6,232.0,4,868.0,2559,9,2.0,3,3,209000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,17,17,0,0
1813,2425,69.05520046484602,3072,7,18.0,4,1365.0,1548,7,2.0,3,3,225000,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1
1814,2837,58.0,8410,5,0.0,3,658.0,1184,8,0.0,0,0,81000,1.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,96,10,0,1
